Data,State,Hail Size,Population Affected,
7/8/14,South Dakota,"2.0"" Hail",0,
7/9/14,South Dakota,"2.0"" Hail",0,
7/10/14,South Dakota,"2.0"" Hail",0,
7/11/14,South Dakota,"2.0"" Hail",0,
7/12/14,South Dakota,"2.0"" Hail",25,
7/13/14,South Dakota,"2.0"" Hail",0,
7/14/14,South Dakota,"2.0"" Hail",0,
7/15/14,South Dakota,"2.0"" Hail",0,
7/16/14,South Dakota,"2.0"" Hail",0,
7/17/14,South Dakota,"2.0"" Hail",0,
7/18/14,South Dakota,"2.0"" Hail",0,
7/19/14,South Dakota,"2.0"" Hail",310,
7/20/14,South Dakota,"2.0"" Hail",0,
7/21/14,South Dakota,"2.0"" Hail",0,
7/22/14,South Dakota,"2.0"" Hail",48,
7/23/14,South Dakota,"2.0"" Hail",0,
7/24/14,South Dakota,"2.0"" Hail",0,
7/25/14,South Dakota,"2.0"" Hail",0,
7/26/14,South Dakota,"2.0"" Hail",189,
7/27/14,South Dakota,"2.0"" Hail",0,
7/28/14,South Dakota,"2.0"" Hail",0,
7/29/14,South Dakota,"2.0"" Hail",0,
7/30/14,South Dakota,"2.0"" Hail",0,
6/25/14,South Dakota,"2.5"" Hail",0,
6/26/14,South Dakota,"2.5"" Hail",0,
6/27/14,South Dakota,"2.5"" Hail",0,
6/28/14,South Dakota,"2.5"" Hail",0,
6/29/14,South Dakota,"2.5"" Hail",0,
6/30/14,South Dakota,"2.5"" Hail",0,
7/1/14,South Dakota,"2.5"" Hail",0,
7/2/14,South Dakota,"2.5"" Hail",0,
7/3/14,South Dakota,"2.5"" Hail",0,
7/4/14,South Dakota,"2.5"" Hail",0,
7/5/14,South Dakota,"2.5"" Hail",0,
7/6/14,South Dakota,"2.5"" Hail",0,
7/7/14,South Dakota,"2.5"" Hail",0,
7/8/14,South Dakota,"2.5"" Hail",0,
7/9/14,South Dakota,"2.5"" Hail",0,
7/10/14,South Dakota,"2.5"" Hail",0,
7/11/14,South Dakota,"2.5"" Hail",0,
7/12/14,South Dakota,"2.5"" Hail",17,
7/13/14,South Dakota,"2.5"" Hail",0,
7/14/14,South Dakota,"2.5"" Hail",0,
7/15/14,South Dakota,"2.5"" Hail",0,
7/16/14,South Dakota,"2.5"" Hail",0,
7/17/14,South Dakota,"2.5"" Hail",0,
7/18/14,South Dakota,"2.5"" Hail",0,
7/19/14,South Dakota,"2.5"" Hail",141,
7/20/14,South Dakota,"2.5"" Hail",0,
7/21/14,South Dakota,"2.5"" Hail",0,
7/22/14,South Dakota,"2.5"" Hail",6,
7/23/14,South Dakota,"2.5"" Hail",0,
7/24/14,South Dakota,"2.5"" Hail",0,
7/25/14,South Dakota,"2.5"" Hail",0,
7/26/14,South Dakota,"2.5"" Hail",9,
7/27/14,South Dakota,"2.5"" Hail",0,
7/28/14,South Dakota,"2.5"" Hail",0,
7/29/14,South Dakota,"2.5"" Hail",0,
7/30/14,South Dakota,"2.5"" Hail",0,
6/25/14,South Dakota,"3.0"" Hail",0,
6/26/14,South Dakota,"3.0"" Hail",0,
6/27/14,South Dakota,"3.0"" Hail",0,
6/28/14,South Dakota,"3.0"" Hail",0,
6/29/14,South Dakota,"3.0"" Hail",0,
6/30/14,South Dakota,"3.0"" Hail",0,
7/1/14,South Dakota,"3.0"" Hail",0,
7/2/14,South Dakota,"3.0"" Hail",0,
7/3/14,South Dakota,"3.0"" Hail",0,
7/4/14,South Dakota,"3.0"" Hail",0,
7/5/14,South Dakota,"3.0"" Hail",0,
7/6/14,South Dakota,"3.0"" Hail",0,
7/7/14,South Dakota,"3.0"" Hail",0,
7/8/14,South Dakota,"3.0"" Hail",0,
7/9/14,South Dakota,"3.0"" Hail",0,
7/10/14,South Dakota,"3.0"" Hail",0,
7/11/14,South Dakota,"3.0"" Hail",0,
7/12/14,South Dakota,"3.0"" Hail",0,
7/13/14,South Dakota,"3.0"" Hail",0,
7/14/14,South Dakota,"3.0"" Hail",0,
7/15/14,South Dakota,"3.0"" Hail",0,
7/16/14,South Dakota,"3.0"" Hail",0,
7/17/14,South Dakota,"3.0"" Hail",0,
7/18/14,South Dakota,"3.0"" Hail",0,
7/19/14,South Dakota,"3.0"" Hail",0,
7/20/14,South Dakota,"3.0"" Hail",0,
7/21/14,South Dakota,"3.0"" Hail",0,
7/22/14,South Dakota,"3.0"" Hail",0,
7/23/14,South Dakota,"3.0"" Hail",0,
7/24/14,South Dakota,"3.0"" Hail",0,
7/25/14,South Dakota,"3.0"" Hail",0,
7/26/14,South Dakota,"3.0"" Hail",0,
7/27/14,South Dakota,"3.0"" Hail",0,
7/28/14,South Dakota,"3.0"" Hail",0,
7/29/14,South Dakota,"3.0"" Hail",0,
7/30/14,South Dakota,"3.0"" Hail",0,
6/25/14,South Dakota,"3.5"" Hail",0,
6/26/14,South Dakota,"3.5"" Hail",0,
6/27/14,South Dakota,"3.5"" Hail",0,
6/28/14,South Dakota,"3.5"" Hail",0,
6/29/14,South Dakota,"3.5"" Hail",0,
6/30/14,South Dakota,"3.5"" Hail",0,
7/1/14,South Dakota,"3.5"" Hail",0,
7/2/14,South Dakota,"3.5"" Hail",0,
7/3/14,South Dakota,"3.5"" Hail",0,
7/4/14,South Dakota,"3.5"" Hail",0,
7/5/14,South Dakota,"3.5"" Hail",0,
7/6/14,South Dakota,"3.5"" Hail",0,
7/7/14,South Dakota,"3.5"" Hail",0,
7/8/14,South Dakota,"3.5"" Hail",0,
7/9/14,South Dakota,"3.5"" Hail",0,
7/10/14,South Dakota,"3.5"" Hail",0,
7/11/14,South Dakota,"3.5"" Hail",0,
7/12/14,South Dakota,"3.5"" Hail",0,
7/13/14,South Dakota,"3.5"" Hail",0,
7/14/14,South Dakota,"3.5"" Hail",0,
7/15/14,South Dakota,"3.5"" Hail",0,
7/16/14,South Dakota,"3.5"" Hail",0,
7/17/14,South Dakota,"3.5"" Hail",0,
7/18/14,South Dakota,"3.5"" Hail",0,
7/19/14,South Dakota,"3.5"" Hail",0,
7/20/14,South Dakota,"3.5"" Hail",0,
7/21/14,South Dakota,"3.5"" Hail",0,
7/22/14,South Dakota,"3.5"" Hail",0,
7/23/14,South Dakota,"3.5"" Hail",0,
7/24/14,South Dakota,"3.5"" Hail",0,
7/25/14,South Dakota,"3.5"" Hail",0,
7/26/14,South Dakota,"3.5"" Hail",0,
7/27/14,South Dakota,"3.5"" Hail",0,
7/28/14,South Dakota,"3.5"" Hail",0,
7/29/14,South Dakota,"3.5"" Hail",0,
7/30/14,South Dakota,"3.5"" Hail",0,
6/25/14,Tennessee,"1.0"" Hail",0,
6/26/14,Tennessee,"1.0"" Hail",0,
6/27/14,Tennessee,"1.0"" Hail",0,
6/28/14,Tennessee,"1.0"" Hail",0,
6/29/14,Tennessee,"1.0"" Hail",0,
6/30/14,Tennessee,"1.0"" Hail",0,
7/1/14,Tennessee,"1.0"" Hail",0,
7/2/14,Tennessee,"1.0"" Hail",0,
7/3/14,Tennessee,"1.0"" Hail",0,
7/4/14,Tennessee,"1.0"" Hail",0,
7/5/14,Tennessee,"1.0"" Hail",0,
7/6/14,Tennessee,"1.0"" Hail",0,
7/7/14,Tennessee,"1.0"" Hail",0,
7/8/14,Tennessee,"1.0"" Hail",785,
7/9/14,Tennessee,"1.0"" Hail",0,
7/10/14,Tennessee,"1.0"" Hail",0,
7/11/14,Tennessee,"1.0"" Hail",0,
7/12/14,Tennessee,"1.0"" Hail",0,
7/13/14,Tennessee,"1.0"" Hail",0,
7/14/14,Tennessee,"1.0"" Hail",474,
7/15/14,Tennessee,"1.0"" Hail",0,
7/16/14,Tennessee,"1.0"" Hail",0,
7/17/14,Tennessee,"1.0"" Hail",0,
7/18/14,Tennessee,"1.0"" Hail",0,
7/19/14,Tennessee,"1.0"" Hail",0,
7/20/14,Tennessee,"1.0"" Hail",0,
7/21/14,Tennessee,"1.0"" Hail",0,
7/22/14,Tennessee,"1.0"" Hail",0,
7/23/14,Tennessee,"1.0"" Hail",0,
7/24/14,Tennessee,"1.0"" Hail",0,
7/25/14,Tennessee,"1.0"" Hail",0,
7/26/14,Tennessee,"1.0"" Hail",0,
7/27/14,Tennessee,"1.0"" Hail",90519,
7/28/14,Tennessee,"1.0"" Hail",0,
7/29/14,Tennessee,"1.0"" Hail",0,
7/30/14,Tennessee,"1.0"" Hail",0,
6/25/14,Tennessee,"1.5"" Hail",0,
6/26/14,Tennessee,"1.5"" Hail",0,
6/27/14,Tennessee,"1.5"" Hail",0,
6/28/14,Tennessee,"1.5"" Hail",0,
6/29/14,Tennessee,"1.5"" Hail",0,
6/30/14,Tennessee,"1.5"" Hail",0,
7/1/14,Tennessee,"1.5"" Hail",0,
7/2/14,Tennessee,"1.5"" Hail",0,
7/3/14,Tennessee,"1.5"" Hail",0,
7/4/14,Tennessee,"1.5"" Hail",0,
7/5/14,Tennessee,"1.5"" Hail",0,
7/6/14,Tennessee,"1.5"" Hail",0,
7/7/14,Tennessee,"1.5"" Hail",0,
7/8/14,Tennessee,"1.5"" Hail",0,
7/9/14,Tennessee,"1.5"" Hail",0,
7/10/14,Tennessee,"1.5"" Hail",0,
7/11/14,Tennessee,"1.5"" Hail",0,
7/12/14,Tennessee,"1.5"" Hail",0,
7/13/14,Tennessee,"1.5"" Hail",0,
7/14/14,Tennessee,"1.5"" Hail",0,
7/15/14,Tennessee,"1.5"" Hail",0,
7/16/14,Tennessee,"1.5"" Hail",0,
7/17/14,Tennessee,"1.5"" Hail",0,
7/18/14,Tennessee,"1.5"" Hail",0,
7/19/14,Tennessee,"1.5"" Hail",0,
7/20/14,Tennessee,"1.5"" Hail",0,
7/21/14,Tennessee,"1.5"" Hail",0,
7/22/14,Tennessee,"1.5"" Hail",0,
7/23/14,Tennessee,"1.5"" Hail",0,
7/24/14,Tennessee,"1.5"" Hail",0,
7/25/14,Tennessee,"1.5"" Hail",0,
7/26/14,Tennessee,"1.5"" Hail",0,
7/27/14,Tennessee,"1.5"" Hail",7148,
7/28/14,Tennessee,"1.5"" Hail",0,
7/29/14,Tennessee,"1.5"" Hail",0,
7/30/14,Tennessee,"1.5"" Hail",0,
6/25/14,Tennessee,"2.0"" Hail",0,
6/26/14,Tennessee,"2.0"" Hail",0,
6/27/14,Tennessee,"2.0"" Hail",0,
6/28/14,Tennessee,"2.0"" Hail",0,
6/29/14,Tennessee,"2.0"" Hail",0,
6/30/14,Tennessee,"2.0"" Hail",0,
7/1/14,Tennessee,"2.0"" Hail",0,
7/2/14,Tennessee,"2.0"" Hail",0,
7/3/14,Tennessee,"2.0"" Hail",0,
7/4/14,Tennessee,"2.0"" Hail",0,
7/5/14,Tennessee,"2.0"" Hail",0,
7/6/14,Tennessee,"2.0"" Hail",0,
7/7/14,Tennessee,"2.0"" Hail",0,
7/8/14,Tennessee,"2.0"" Hail",0,
7/9/14,Tennessee,"2.0"" Hail",0,
7/10/14,Tennessee,"2.0"" Hail",0,
7/11/14,Tennessee,"2.0"" Hail",0,
7/12/14,Tennessee,"2.0"" Hail",0,
7/13/14,Tennessee,"2.0"" Hail",0,
7/14/14,Tennessee,"2.0"" Hail",0,
7/15/14,Tennessee,"2.0"" Hail",0,
7/16/14,Tennessee,"2.0"" Hail",0,
7/17/14,Tennessee,"2.0"" Hail",0,
7/18/14,Tennessee,"2.0"" Hail",0,
7/19/14,Tennessee,"2.0"" Hail",0,
7/20/14,Tennessee,"2.0"" Hail",0,
7/21/14,Tennessee,"2.0"" Hail",0,
7/22/14,Tennessee,"2.0"" Hail",0,
7/23/14,Tennessee,"2.0"" Hail",0,
7/24/14,Tennessee,"2.0"" Hail",0,
7/25/14,Tennessee,"2.0"" Hail",0,
7/26/14,Tennessee,"2.0"" Hail",0,
7/27/14,Tennessee,"2.0"" Hail",0,
7/28/14,Tennessee,"2.0"" Hail",0,
7/29/14,Tennessee,"2.0"" Hail",0,
7/30/14,Tennessee,"2.0"" Hail",0,
6/25/14,Tennessee,"2.5"" Hail",0,
6/26/14,Tennessee,"2.5"" Hail",0,
6/27/14,Tennessee,"2.5"" Hail",0,
6/28/14,Tennessee,"2.5"" Hail",0,
6/29/14,Tennessee,"2.5"" Hail",0,
6/30/14,Tennessee,"2.5"" Hail",0,
7/1/14,Tennessee,"2.5"" Hail",0,
7/2/14,Tennessee,"2.5"" Hail",0,
7/3/14,Tennessee,"2.5"" Hail",0,
7/4/14,Tennessee,"2.5"" Hail",0,
7/5/14,Tennessee,"2.5"" Hail",0,
7/6/14,Tennessee,"2.5"" Hail",0,
7/7/14,Tennessee,"2.5"" Hail",0,
7/8/14,Tennessee,"2.5"" Hail",0,
7/9/14,Tennessee,"2.5"" Hail",0,
7/10/14,Tennessee,"2.5"" Hail",0,
7/11/14,Tennessee,"2.5"" Hail",0,
7/12/14,Tennessee,"2.5"" Hail",0,
7/13/14,Tennessee,"2.5"" Hail",0,
7/14/14,Tennessee,"2.5"" Hail",0,
7/15/14,Tennessee,"2.5"" Hail",0,
7/16/14,Tennessee,"2.5"" Hail",0,
7/17/14,Tennessee,"2.5"" Hail",0,
7/18/14,Tennessee,"2.5"" Hail",0,
7/19/14,Tennessee,"2.5"" Hail",0,
7/20/14,Tennessee,"2.5"" Hail",0,
7/21/14,Tennessee,"2.5"" Hail",0,
7/22/14,Tennessee,"2.5"" Hail",0,
7/23/14,Tennessee,"2.5"" Hail",0,
7/24/14,Tennessee,"2.5"" Hail",0,
7/25/14,Tennessee,"2.5"" Hail",0,
7/26/14,Tennessee,"2.5"" Hail",0,
7/27/14,Tennessee,"2.5"" Hail",0,
7/28/14,Tennessee,"2.5"" Hail",0,
7/29/14,Tennessee,"2.5"" Hail",0,
7/30/14,Tennessee,"2.5"" Hail",0,
6/25/14,Tennessee,"3.0"" Hail",0,
6/26/14,Tennessee,"3.0"" Hail",0,
6/27/14,Tennessee,"3.0"" Hail",0,
6/28/14,Tennessee,"3.0"" Hail",0,
6/29/14,Tennessee,"3.0"" Hail",0,
6/30/14,Tennessee,"3.0"" Hail",0,
7/1/14,Tennessee,"3.0"" Hail",0,
7/2/14,Tennessee,"3.0"" Hail",0,
7/3/14,Tennessee,"3.0"" Hail",0,
7/4/14,Tennessee,"3.0"" Hail",0,
7/5/14,Tennessee,"3.0"" Hail",0,
7/6/14,Tennessee,"3.0"" Hail",0,
7/7/14,Tennessee,"3.0"" Hail",0,
7/8/14,Tennessee,"3.0"" Hail",0,
7/9/14,Tennessee,"3.0"" Hail",0,
7/10/14,Tennessee,"3.0"" Hail",0,
7/11/14,Tennessee,"3.0"" Hail",0,
7/12/14,Tennessee,"3.0"" Hail",0,
7/13/14,Tennessee,"3.0"" Hail",0,
7/14/14,Tennessee,"3.0"" Hail",0,
7/15/14,Tennessee,"3.0"" Hail",0,
7/16/14,Tennessee,"3.0"" Hail",0,
7/17/14,Tennessee,"3.0"" Hail",0,
7/18/14,Tennessee,"3.0"" Hail",0,
7/19/14,Tennessee,"3.0"" Hail",0,
7/20/14,Tennessee,"3.0"" Hail",0,
7/21/14,Tennessee,"3.0"" Hail",0,
7/22/14,Tennessee,"3.0"" Hail",0,
7/23/14,Tennessee,"3.0"" Hail",0,
7/24/14,Tennessee,"3.0"" Hail",0,
7/25/14,Tennessee,"3.0"" Hail",0,
7/26/14,Tennessee,"3.0"" Hail",0,
7/27/14,Tennessee,"3.0"" Hail",0,
7/28/14,Tennessee,"3.0"" Hail",0,
7/29/14,Tennessee,"3.0"" Hail",0,
7/30/14,Tennessee,"3.0"" Hail",0,
6/25/14,Tennessee,"3.5"" Hail",0,
6/26/14,Tennessee,"3.5"" Hail",0,
6/27/14,Tennessee,"3.5"" Hail",0,
6/28/14,Tennessee,"3.5"" Hail",0,
6/29/14,Tennessee,"3.5"" Hail",0,
6/30/14,Tennessee,"3.5"" Hail",0,
7/1/14,Tennessee,"3.5"" Hail",0,
7/2/14,Tennessee,"3.5"" Hail",0,
7/3/14,Tennessee,"3.5"" Hail",0,
7/4/14,Tennessee,"3.5"" Hail",0,
7/5/14,Tennessee,"3.5"" Hail",0,
7/6/14,Tennessee,"3.5"" Hail",0,
7/7/14,Tennessee,"3.5"" Hail",0,
7/8/14,Tennessee,"3.5"" Hail",0,
7/9/14,Tennessee,"3.5"" Hail",0,
7/10/14,Tennessee,"3.5"" Hail",0,
7/11/14,Tennessee,"3.5"" Hail",0,
7/12/14,Tennessee,"3.5"" Hail",0,
7/13/14,Tennessee,"3.5"" Hail",0,
7/14/14,Tennessee,"3.5"" Hail",0,
7/15/14,Tennessee,"3.5"" Hail",0,
7/16/14,Tennessee,"3.5"" Hail",0,
7/17/14,Tennessee,"3.5"" Hail",0,
7/18/14,Tennessee,"3.5"" Hail",0,
7/19/14,Tennessee,"3.5"" Hail",0,
7/20/14,Tennessee,"3.5"" Hail",0,
7/21/14,Tennessee,"3.5"" Hail",0,
7/22/14,Tennessee,"3.5"" Hail",0,
7/23/14,Tennessee,"3.5"" Hail",0,
7/24/14,Tennessee,"3.5"" Hail",0,
7/25/14,Tennessee,"3.5"" Hail",0,
7/26/14,Tennessee,"3.5"" Hail",0,
7/27/14,Tennessee,"3.5"" Hail",0,
7/28/14,Tennessee,"3.5"" Hail",0,
7/29/14,Tennessee,"3.5"" Hail",0,
7/30/14,Tennessee,"3.5"" Hail",0,
6/25/14,Texas,"1.0"" Hail",203,
6/26/14,Texas,"1.0"" Hail",11,
6/27/14,Texas,"1.0"" Hail",258,
6/28/14,Texas,"1.0"" Hail",4,
6/29/14,Texas,"1.0"" Hail",7,
6/30/14,Texas,"1.0"" Hail",3301,
7/1/14,Texas,"1.0"" Hail",3959,
7/2/14,Texas,"1.0"" Hail",193,
7/3/14,Texas,"1.0"" Hail",10632,
7/4/14,Texas,"1.0"" Hail",0,
7/5/14,Texas,"1.0"" Hail",0,
7/6/14,Texas,"1.0"" Hail",0,
7/7/14,Texas,"1.0"" Hail",0,
7/8/14,Texas,"1.0"" Hail",0,
7/9/14,Texas,"1.0"" Hail",0,
7/10/14,Texas,"1.0"" Hail",0,
7/11/14,Texas,"1.0"" Hail",0,
7/12/14,Texas,"1.0"" Hail",0,
7/13/14,Texas,"1.0"" Hail",1633,
7/14/14,Texas,"1.0"" Hail",5168,
7/15/14,Texas,"1.0"" Hail",0,
7/16/14,Texas,"1.0"" Hail",2764,
7/17/14,Texas,"1.0"" Hail",3,
7/18/14,Texas,"1.0"" Hail",0,
7/19/14,Texas,"1.0"" Hail",0,
7/20/14,Texas,"1.0"" Hail",0,
7/21/14,Texas,"1.0"" Hail",4,
7/22/14,Texas,"1.0"" Hail",462,
7/23/14,Texas,"1.0"" Hail",436,
7/24/14,Texas,"1.0"" Hail",0,
7/25/14,Texas,"1.0"" Hail",0,
7/26/14,Texas,"1.0"" Hail",0,
7/27/14,Texas,"1.0"" Hail",53,
7/28/14,Texas,"1.0"" Hail",146,
7/29/14,Texas,"1.0"" Hail",0,
7/30/14,Texas,"1.0"" Hail",827,
6/25/14,Texas,"1.5"" Hail",5,
6/26/14,Texas,"1.5"" Hail",7,
6/27/14,Texas,"1.5"" Hail",15,
6/28/14,Texas,"1.5"" Hail",0,
6/29/14,Texas,"1.5"" Hail",0,
6/30/14,Texas,"1.5"" Hail",1,
7/1/14,Texas,"1.5"" Hail",3,
7/2/14,Texas,"1.5"" Hail",2,
7/3/14,Texas,"1.5"" Hail",121,
7/4/14,Texas,"1.5"" Hail",0,
7/5/14,Texas,"1.5"" Hail",0,
7/6/14,Texas,"1.5"" Hail",0,
7/7/14,Texas,"1.5"" Hail",0,
7/8/14,Texas,"1.5"" Hail",0,
7/9/14,Texas,"1.5"" Hail",0,
7/10/14,Texas,"1.5"" Hail",0,
7/11/14,Texas,"1.5"" Hail",0,
7/12/14,Texas,"1.5"" Hail",0,
7/13/14,Texas,"1.5"" Hail",0,
7/14/14,Texas,"1.5"" Hail",20,
7/15/14,Texas,"1.5"" Hail",0,
7/16/14,Texas,"1.5"" Hail",131,
7/17/14,Texas,"1.5"" Hail",0,
7/18/14,Texas,"1.5"" Hail",0,
7/19/14,Texas,"1.5"" Hail",0,
7/20/14,Texas,"1.5"" Hail",0,
7/21/14,Texas,"1.5"" Hail",0,
7/22/14,Texas,"1.5"" Hail",27,
7/23/14,Texas,"1.5"" Hail",8,
7/24/14,Texas,"1.5"" Hail",0,
7/25/14,Texas,"1.5"" Hail",0,
7/26/14,Texas,"1.5"" Hail",0,
7/27/14,Texas,"1.5"" Hail",1,
7/28/14,Texas,"1.5"" Hail",0,
7/29/14,Texas,"1.5"" Hail",0,
7/30/14,Texas,"1.5"" Hail",98,
6/25/14,Texas,"2.0"" Hail",0,
6/26/14,Texas,"2.0"" Hail",0,
6/27/14,Texas,"2.0"" Hail",0,
6/28/14,Texas,"2.0"" Hail",0,
6/29/14,Texas,"2.0"" Hail",0,
6/30/14,Texas,"2.0"" Hail",0,
7/1/14,Texas,"2.0"" Hail",3,
7/2/14,Texas,"2.0"" Hail",0,
7/3/14,Texas,"2.0"" Hail",0,
7/4/14,Texas,"2.0"" Hail",0,
7/5/14,Texas,"2.0"" Hail",0,
7/6/14,Texas,"2.0"" Hail",0,
7/7/14,Texas,"2.0"" Hail",0,
7/8/14,Texas,"2.0"" Hail",0,
7/9/14,Texas,"2.0"" Hail",0,
7/10/14,Texas,"2.0"" Hail",0,
7/11/14,Texas,"2.0"" Hail",0,
7/12/14,Texas,"2.0"" Hail",0,
7/13/14,Texas,"2.0"" Hail",0,
7/14/14,Texas,"2.0"" Hail",2,
7/15/14,Texas,"2.0"" Hail",0,
7/16/14,Texas,"2.0"" Hail",0,
7/17/14,Texas,"2.0"" Hail",0,
7/18/14,Texas,"2.0"" Hail",0,
7/19/14,Texas,"2.0"" Hail",0,
7/20/14,Texas,"2.0"" Hail",0,
7/21/14,Texas,"2.0"" Hail",0,
7/22/14,Texas,"2.0"" Hail",4,
7/23/14,Texas,"2.0"" Hail",0,
7/24/14,Texas,"2.0"" Hail",0,
7/25/14,Texas,"2.0"" Hail",0,
7/26/14,Texas,"2.0"" Hail",0,
7/27/14,Texas,"2.0"" Hail",0,
7/28/14,Texas,"2.0"" Hail",0,
7/29/14,Texas,"2.0"" Hail",0,
7/30/14,Texas,"2.0"" Hail",0,
6/25/14,Texas,"2.5"" Hail",0,
6/26/14,Texas,"2.5"" Hail",0,
6/27/14,Texas,"2.5"" Hail",0,
6/28/14,Texas,"2.5"" Hail",0,
6/29/14,Texas,"2.5"" Hail",0,
6/30/14,Texas,"2.5"" Hail",0,
7/1/14,Texas,"2.5"" Hail",3,
7/2/14,Texas,"2.5"" Hail",0,
7/3/14,Texas,"2.5"" Hail",0,
7/4/14,Texas,"2.5"" Hail",0,
7/5/14,Texas,"2.5"" Hail",0,
7/6/14,Texas,"2.5"" Hail",0,
7/7/14,Texas,"2.5"" Hail",0,
7/8/14,Texas,"2.5"" Hail",0,
7/9/14,Texas,"2.5"" Hail",0,
7/10/14,Texas,"2.5"" Hail",0,
7/11/14,Texas,"2.5"" Hail",0,
7/12/14,Texas,"2.5"" Hail",0,
7/13/14,Texas,"2.5"" Hail",0,
7/14/14,Texas,"2.5"" Hail",0,
7/15/14,Texas,"2.5"" Hail",0,
7/16/14,Texas,"2.5"" Hail",0,
7/17/14,Texas,"2.5"" Hail",0,
7/18/14,Texas,"2.5"" Hail",0,
7/19/14,Texas,"2.5"" Hail",0,
7/20/14,Texas,"2.5"" Hail",0,
7/21/14,Texas,"2.5"" Hail",0,
7/22/14,Texas,"2.5"" Hail",0,
7/23/14,Texas,"2.5"" Hail",0,
7/24/14,Texas,"2.5"" Hail",0,
7/25/14,Texas,"2.5"" Hail",0,
7/26/14,Texas,"2.5"" Hail",0,
7/27/14,Texas,"2.5"" Hail",0,
7/28/14,Texas,"2.5"" Hail",0,
7/29/14,Texas,"2.5"" Hail",0,
7/30/14,Texas,"2.5"" Hail",0,
6/25/14,Texas,"3.0"" Hail",0,
6/26/14,Texas,"3.0"" Hail",0,
6/27/14,Texas,"3.0"" Hail",0,
6/28/14,Texas,"3.0"" Hail",0,
6/29/14,Texas,"3.0"" Hail",0,
6/30/14,Texas,"3.0"" Hail",0,
7/1/14,Texas,"3.0"" Hail",0,
7/2/14,Texas,"3.0"" Hail",0,
7/3/14,Texas,"3.0"" Hail",0,
7/4/14,Texas,"3.0"" Hail",0,
7/5/14,Texas,"3.0"" Hail",0,
7/6/14,Texas,"3.0"" Hail",0,
7/7/14,Texas,"3.0"" Hail",0,
7/8/14,Texas,"3.0"" Hail",0,
7/9/14,Texas,"3.0"" Hail",0,
7/10/14,Texas,"3.0"" Hail",0,
7/11/14,Texas,"3.0"" Hail",0,
7/12/14,Texas,"3.0"" Hail",0,
7/13/14,Texas,"3.0"" Hail",0,
7/14/14,Texas,"3.0"" Hail",0,
7/15/14,Texas,"3.0"" Hail",0,
7/16/14,Texas,"3.0"" Hail",0,
7/17/14,Texas,"3.0"" Hail",0,
7/18/14,Texas,"3.0"" Hail",0,
7/19/14,Texas,"3.0"" Hail",0,
7/20/14,Texas,"3.0"" Hail",0,
7/21/14,Texas,"3.0"" Hail",0,
7/22/14,Texas,"3.0"" Hail",0,
7/23/14,Texas,"3.0"" Hail",0,
7/24/14,Texas,"3.0"" Hail",0,
7/25/14,Texas,"3.0"" Hail",0,
7/26/14,Texas,"3.0"" Hail",0,
7/27/14,Texas,"3.0"" Hail",0,
7/28/14,Texas,"3.0"" Hail",0,
7/29/14,Texas,"3.0"" Hail",0,
7/30/14,Texas,"3.0"" Hail",0,
6/25/14,Texas,"3.5"" Hail",0,
6/26/14,Texas,"3.5"" Hail",0,
6/27/14,Texas,"3.5"" Hail",0,
6/28/14,Texas,"3.5"" Hail",0,
6/29/14,Texas,"3.5"" Hail",0,
6/30/14,Texas,"3.5"" Hail",0,
7/1/14,Texas,"3.5"" Hail",0,
7/2/14,Texas,"3.5"" Hail",0,
7/3/14,Texas,"3.5"" Hail",0,
7/4/14,Texas,"3.5"" Hail",0,
7/5/14,Texas,"3.5"" Hail",0,
7/6/14,Texas,"3.5"" Hail",0,
7/7/14,Texas,"3.5"" Hail",0,
7/8/14,Texas,"3.5"" Hail",0,
7/9/14,Texas,"3.5"" Hail",0,
7/10/14,Texas,"3.5"" Hail",0,
7/11/14,Texas,"3.5"" Hail",0,
7/12/14,Texas,"3.5"" Hail",0,
7/13/14,Texas,"3.5"" Hail",0,
7/14/14,Texas,"3.5"" Hail",0,
7/15/14,Texas,"3.5"" Hail",0,
7/16/14,Texas,"3.5"" Hail",0,
7/17/14,Texas,"3.5"" Hail",0,
7/18/14,Texas,"3.5"" Hail",0,
7/19/14,Texas,"3.5"" Hail",0,
7/20/14,Texas,"3.5"" Hail",0,
7/21/14,Texas,"3.5"" Hail",0,
7/22/14,Texas,"3.5"" Hail",0,
7/23/14,Texas,"3.5"" Hail",0,
7/24/14,Texas,"3.5"" Hail",0,
7/25/14,Texas,"3.5"" Hail",0,
7/26/14,Texas,"3.5"" Hail",0,
7/27/14,Texas,"3.5"" Hail",0,
7/28/14,Texas,"3.5"" Hail",0,
7/29/14,Texas,"3.5"" Hail",0,
7/30/14,Texas,"3.5"" Hail",0,
6/25/14,Utah,"1.0"" Hail",0,
6/26/14,Utah,"1.0"" Hail",0,
6/27/14,Utah,"1.0"" Hail",0,
6/28/14,Utah,"1.0"" Hail",0,
6/29/14,Utah,"1.0"" Hail",0,
6/30/14,Utah,"1.0"" Hail",0,
7/1/14,Utah,"1.0"" Hail",0,
7/2/14,Utah,"1.0"" Hail",0,
7/3/14,Utah,"1.0"" Hail",10,
7/4/14,Utah,"1.0"" Hail",0,
7/5/14,Utah,"1.0"" Hail",0,
7/6/14,Utah,"1.0"" Hail",0,
7/7/14,Utah,"1.0"" Hail",0,
7/8/14,Utah,"1.0"" Hail",0,
